date,open,high,low,close,volume
2022-08-23,0.6039,0.624,0.5799,0.5921,2196421.0
2022-08-24,0.5927,0.6017,0.5749,0.5763,2255082.5
2022-08-25,0.5773,0.6058,0.572,0.5801,2708379.7
2022-08-26,0.5797,0.5889,0.5082,0.5161,3373397.4
2022-08-27,0.5164,0.524,0.5006,0.5139,1750356.0
2022-08-28,0.5128,0.53,0.4772,0.4796,2310298.2
2022-08-29,0.4799,0.5612,0.4731,0.5282,7267153.0
2022-08-30,0.5282,0.5722,0.4863,0.4922,4480729.0
2022-08-31,0.4924,0.5121,0.4758,0.4791,2455679.3
2022-09-01,0.4787,0.49,0.4646,0.4891,2463661.1
2022-09-02,0.4885,0.5162,0.468,0.4791,2445596.2
2022-09-03,0.4796,0.5478,0.4718,0.5215,9291038.6
2022-09-04,0.5216,0.5275,0.4883,0.5019,3032433.9
2022-09-05,0.5028,0.5064,0.4786,0.4861,1554195.8
2022-09-06,0.4866,0.5077,0.4325,0.4412,4376826.6
2022-09-07,0.4412,0.5088,0.4367,0.4931,4930157.7
2022-09-08,0.493,0.5072,0.4593,0.47,4311725.6
2022-09-09,0.4699,0.508,0.4699,0.4964,5400552.6
2022-09-10,0.4966,0.5444,0.4937,0.5133,6734079.2
2022-09-11,0.5134,0.536,0.5041,0.5184,4716407.5
2022-09-12,0.5178,0.5179,0.4732,0.4819,4164451.2
2022-09-13,0.481,0.4854,0.439,0.4427,3625559.4
2022-09-14,0.4417,0.4524,0.4187,0.4383,2667427.2
2022-09-15,0.4377,0.4677,0.4116,0.4195,3292022.9
2022-09-16,0.4197,0.43,0.4062,0.4186,1451118.3
2022-09-17,0.4186,0.4497,0.4165,0.448,1673838.5
2022-09-18,0.4475,0.4477,0.3589,0.3798,3487570.3
2022-09-19,0.3797,0.3937,0.3742,0.3885,3385137.1
2022-09-20,0.3882,0.3905,0.3636,0.3686,3040062.6
2022-09-21,0.3688,0.3942,0.3398,0.3498,4829520.3
2022-09-22,0.3494,0.4036,0.3487,0.388,3791994.5
