date,open,high,low,close,volume
2022-08-23,0.00321,0.00328,0.00312,0.00324,84509006.0
2022-08-24,0.00323,0.00339,0.00315,0.00321,150208814.0
2022-08-25,0.00321,0.00332,0.00317,0.00328,76478161.0
2022-08-26,0.00328,0.00328,0.003,0.00303,109173894.0
2022-08-27,0.00303,0.00303,0.00284,0.00292,82697930.0
2022-08-28,0.0029,0.00299,0.00286,0.00289,66062699.0
2022-08-29,0.00289,0.00302,0.00281,0.00301,97823593.0
2022-08-30,0.00302,0.00312,0.00288,0.00292,95290591.0
2022-08-31,0.00294,0.00435,0.00294,0.00335,1758696354.0
2022-09-01,0.00334,0.00351,0.00311,0.00318,811167896.0
2022-09-02,0.00317,0.00323,0.00308,0.00313,184398885.0
2022-09-03,0.00313,0.00316,0.00308,0.00311,64950153.0
2022-09-04,0.0031,0.00313,0.00304,0.00311,66328081.0
2022-09-05,0.00312,0.00314,0.00302,0.00309,71134496.0
2022-09-06,0.00309,0.0032,0.00293,0.00295,164232002.0
2022-09-07,0.00294,0.00311,0.00291,0.00306,116052066.0
2022-09-08,0.00306,0.00322,0.00299,0.00316,110247021.0
2022-09-09,0.00316,0.0033,0.00312,0.00328,180016449.0
2022-09-10,0.00328,0.0033,0.00318,0.00322,110902990.0
2022-09-11,0.00322,0.00452,0.00321,0.00381,1883816664.0
2022-09-12,0.0038,0.00435,0.00351,0.00357,1313714870.0
2022-09-13,0.00358,0.00377,0.00334,0.00337,333546632.0
2022-09-14,0.00337,0.00351,0.00328,0.00337,231897189.0
2022-09-15,0.00338,0.00374,0.00326,0.00326,408144252.0
2022-09-16,0.00326,0.00341,0.00317,0.00319,202191861.0
2022-09-17,0.00319,0.00363,0.00318,0.00337,400864374.0
2022-09-18,0.00338,0.00379,0.0032,0.00322,406371013.0
2022-09-19,0.00322,0.00332,0.00318,0.00326,139564109.0
2022-09-20,0.00325,0.0036,0.0032,0.00324,172316220.0
2022-09-21,0.00325,0.0034,0.00315,0.00321,115459369.0
2022-09-22,0.00321,0.00333,0.00318,0.0033,106832626.0
2022-09-23,0.0033,0.00335,0.0032,0.00331,82120342.0
2022-09-24,0.00331,0.00332,0.00321,0.00321,53264258.0
2022-09-25,0.00322,0.00328,0.0032,0.00325,38270000.0
2022-09-26,0.00326,0.00328,0.00316,0.00324,68991573.0
2022-09-27,0.00324,0.00337,0.0032,0.00325,115078434.0
2022-09-28,0.00325,0.00378,0.00313,0.00332,508796234.0
2022-09-29,0.00331,0.00335,0.0032,0.00332,121564287.0
2022-09-30,0.00332,0.00335,0.00325,0.00328,135337153.0
2022-10-01,0.00329,0.00332,0.00325,0.00327,53554959.0
2022-10-02,0.00326,0.00349,0.00321,0.00325,210437081.0
2022-10-03,0.00325,0.00358,0.00323,0.00337,234249777.0
2022-10-04,0.00337,0.0036,0.00331,0.00342,244950309.0
2022-10-05,0.00342,0.00348,0.00333,0.00338,122703073.0
2022-10-06,0.00339,0.00344,0.00337,0.00337,52539359.0
2022-10-07,0.00337,0.0034,0.00333,0.00335,46481577.0
2022-10-08,0.00337,0.00342,0.00332,0.00335,47799290.0
2022-10-09,0.00335,0.00338,0.00332,0.00335,26099378.0
2022-10-10,0.00335,0.00336,0.00325,0.00326,37972452.0
2022-10-11,0.00326,0.00347,0.00322,0.00325,299710369.0
2022-10-12,0.00325,0.00328,0.00305,0.00312,187435168.0
2022-10-13,0.00312,0.00312,0.00293,0.00306,148802484.0
2022-10-14,0.00307,0.00319,0.00303,0.00305,80290734.0
2022-10-15,0.00305,0.00317,0.00303,0.0031,92704981.0
2022-10-16,0.00311,0.00334,0.00306,0.00324,367222579.0
2022-10-17,0.00325,0.00346,0.00317,0.0032,290860791.0
2022-10-18,0.0032,0.00329,0.00313,0.00323,144323552.0
2022-10-19,0.00323,0.00329,0.00308,0.0031,184461644.0
2022-10-20,0.00309,0.00326,0.00305,0.00308,181249659.0
2022-10-21,0.00309,0.00316,0.00303,0.00312,60260480.0
2022-10-22,0.00311,0.00323,0.00306,0.00318,184027393.0
2022-10-23,0.00319,0.0032,0.0031,0.00315,94184768.0
2022-10-24,0.00315,0.00325,0.00307,0.0031,118519510.0
2022-10-25,0.0031,0.00321,0.00304,0.00315,111183465.0
2022-10-26,0.00314,0.00321,0.00312,0.00316,75981466.0
2022-10-27,0.00315,0.00322,0.00311,0.00312,55418356.0
2022-10-28,0.00311,0.00319,0.00308,0.00316,48446752.0
2022-10-29,0.00315,0.00327,0.00314,0.00318,113784819.0
2022-10-30,0.00317,0.00327,0.00315,0.00326,82207039.0
2022-10-31,0.00326,0.00328,0.00311,0.00317,125060835.0
2022-11-01,0.00315,0.00323,0.00315,0.00319,52233032.0
2022-11-02,0.0032,0.00321,0.00304,0.00308,66122414.0
2022-11-03,0.00307,0.00326,0.00307,0.00318,102636982.0
2022-11-04,0.00317,0.00339,0.00315,0.00335,152812777.0
2022-11-05,0.00335,0.00339,0.00328,0.0033,94621816.0
2022-11-06,0.0033,0.00348,0.00326,0.00331,280714101.0
2022-11-07,0.00331,0.00338,0.00318,0.00325,93074156.0
2022-11-08,0.00324,0.00325,0.00249,0.00272,386381627.0
2022-11-09,0.00272,0.00285,0.00175,0.00216,788742997.0
2022-11-10,0.00217,0.00258,0.00212,0.0025,317333671.0
2022-11-11,0.0025,0.00253,0.00229,0.00238,177702110.0
2022-11-12,0.00238,0.00238,0.00225,0.00227,71126976.0
2022-11-13,0.00226,0.00231,0.00219,0.00223,128857299.0
2022-11-14,0.00222,0.00227,0.0021,0.00222,94252864.0
2022-11-15,0.00221,0.00263,0.00219,0.00229,294572251.0
2022-11-16,0.0023,0.00237,0.00217,0.00223,148838687.0
2022-11-17,0.00223,0.00227,0.00215,0.0022,110524083.0
2022-11-18,0.00219,0.00223,0.00216,0.00221,51835829.0
2022-11-19,0.0022,0.00251,0.00217,0.00222,266398783.0
2022-11-20,0.00222,0.00249,0.00222,0.00224,238933055.0
2022-11-21,0.00225,0.00227,0.00216,0.00222,133969747.0
2022-11-22,0.00222,0.00226,0.00211,0.00224,114597126.0
2022-11-23,0.00223,0.00343,0.0022,0.00269,2527262748.0
2022-11-24,0.0027,0.0029,0.00245,0.00249,515870470.0
